,ReviewID,Reviewer Name,Review,Date-of-Review,Sentiment
3734,931823939,Eric S,"Initially I was worried, but the film progressively got better. Jeremy Irons and Nathan Lane's voices are pretty hard to match...",2019-07-31T17:16:25.342Z,1.0
3735,44507f5b-e027-4b3e-965f-39053ed8b028,KATHERINE A LEE,"The entire thing was amazing...the voices, the music, the special effects...WOW!",2019-07-31T17:11:11.073Z,1.0
3736,976419442,Malvern K,"It was a solid movie but not great. The added some extra content to the movie, which is understandable but it was truly unnecessary. As the movie progressed I found myself looking at my phone to check on the time. The biggest issue for me is the characters voices at time. Not to call anyone out but Chiwetel as Scare on multiple occasions sounded flat in moments where he was suppose to make us feel some emotion. It was definitely worth  watch for nostalgic purposes but fell short of expectations.    ",2019-07-31T17:09:48.752Z,1.0
3737,2489488d-ee04-49f9-a792-32a0b6fa2e3b,Paula,PHENOMENAL !!!  MUST SEE. Haven't been happy with ANY recent do over movies. However Lion King took my breath away. Was soooo beautifully done. The future is here. My grandfather worked for Walter Disney very early on and would he would be astounded by today's technology. The story itself was very respectful of the original and all of us that love it still today. Thank you for a WONDERFUL evening at the movies.,2019-07-31T17:08:35.327Z,1.0
3738,978180273,Tim H,Satisfying. Not much more they could have added to an already very good story line. However the film looked amazing and managed to be very funny at some points.,2019-07-31T17:08:12.361Z,0.0
3739,c3250b03-98a3-495b-9e85-8286179e2205,Mary Q,"Same sweet if predictable theme, but visually it was wonderful, moved the whole story up a huge notch from the original.",2019-07-31T17:06:29.491Z,1.0
3740,1d37c7dd-9954-4f8d-bdfe-6ced02804d51,J_Z,"Timon and Pumba were the only good part of the remake. Beyonc butchered Nala with her monotoned acting. I grew up with the original and was really expecting a lot more, also why did Rafiki not sing squash banana?! Big disappointment.",2019-07-31T17:05:47.378Z,0.0
3741,f3afad79-73be-4fb6-96ac-91f56ba7f183,Linda E,The animation was amazing. So lifelike.,2019-07-31T16:59:34.959Z,1.0
3742,4e2e48b7-bc2c-4f1b-ba8d-fab31af7358d,Sandra,"No words to describe it, it was excellent!!!!",2019-07-31T16:54:24.140Z,1.0
3743,9FC564D5-E45C-4DA5-B4D4-DC85B862516C,Rosy S,Loved the movie! They followed the original so well! I cried tears of joy remembering my childhood movie!,2019-07-31T16:50:43.823Z,1.0
3744,40dafe2e-8da0-4063-aa7f-276bd93c9d12,Grace,We wished Mufasa would have been visible in the clouds more prominently. The movie was great!,2019-07-31T16:40:35.712Z,1.0
3745,935851423,,Beyonce's voice over is terrible in the movie Honestly her voice was a distraction. ,2019-07-31T16:37:19.180Z,0.0
3746,98a2ecb0-ba37-4aa9-9b7a-2dd174b3e9d4,Sonia,Realmente extraordinaria. Mgico ver animales reales hablando y siguiendo a cabalidad la historia. Slo la magia de Disney poda lograrlo.,2019-07-31T16:36:31.963Z,1.0
3747,521c9e24-1ed8-46a3-a62f-3fec7781cdb5,Kerry D,"I saw it in 3D, (which I do not normally do), OMG, it was INCREDIBLE!!!! First of all, I could not believe how all the animals looked % real, as if you were really seeing them! Watching in 3D made me feel like I was in the middle of all these beautiful animals.  I was really happy that the story line was exactly the same as the  original Lion King... I would definitely go see it again!!! In one word, AMAZING!!!!",2019-07-31T16:32:52.743Z,1.0
3748,905802670,Ted S,"While being realistically rendered, it misses all the beats that make you feel the characters are real. If this was the first time seeing any of these characters I would have no emotional attachment to them in the slightest but the original makes you feel for them and care about their wants and desires.",2019-07-31T16:32:27.191Z,0.0
3749,37A8C0E4-954C-4858-BA6A-649E9B5C2371,Scott,"I wouldnt reccomend, waste of time.",2019-07-31T16:21:11.679Z,0.0
3750,91d25363-fb7e-4ce2-b093-25ef924a7742,Whitney L,I LOVED it! It followed the original and they added some additional jokes with Timone and Pumbaa! I could not wait to see it and I am so glad that I did. Everyone should watch it.,2019-07-31T16:20:35.126Z,1.0
3751,978180211,Wyatt B,"While not even scratching the surface of the original, this movie was still very enjoyable. The visual effects were gorgeous, and the cast did their job above and beyond. However, it did fall short of the original when Scar's song ""Be Prepared"" came. Also, it was almost a shot for shot remake of the original cartoon, just with more time added to showcase impressive CGI. Still, it was a nearly perfect movie, and I'd recommend not waiting for redbox so you see it on the big screen.",2019-07-31T16:19:25.449Z,1.0
3752,32152423-ea2b-4c5a-94d8-74e078aad43e,Fandango Customer Lucy,"This new version is SUPURB! WOW, as a Grandmother seeing it all over again— I loved it even more. I sang through the entire movie",2019-07-31T16:05:18.109Z,1.0
3753,978180182,Solomon C,"It was full of laughter from my entire row...because of how bad the movie was. The only thing welcoming was Timone and Pumba's humor but even that was subpar. The cast that was brought in for this movie was just to make money, but not actually care about the movie. It was missing heart from what everyone grew up with the original animated movie. Had to go back home and watch the original animated movie just to erase the memories of the movie from my head. ",2019-07-31T15:54:43.533Z,0.0
3754,45e9a1aa-5081-4b0e-9e14-df4941557749,Sonia,Just loved it. The best ever.,2019-07-31T15:49:44.459Z,1.0
3755,E04042FC-90E7-4A5D-B9F8-D5A5622E368B,Delwin T,I really enjoyed the movie it brought such fond memories only issue I can find is I knew how it would end...lol,2019-07-31T15:41:42.178Z,1.0
3756,a715be46-e6a8-4c3e-acab-b1aa2d8794c9,Ram,Kid will love this Simba.,2019-07-31T15:41:39.487Z,1.0
3757,1AD4A800-B430-48D6-921B-2F498ECCD5EF,momlz,Same storyline made it a little boring. The graphics and Disney magic was there and I enjoyed that.. it just wasn’t what I expected from a remake since they change every other one they’ve remade!,2019-07-31T15:35:44.061Z,0.0
3758,5e9cbd7d-5ac2-48f5-bb14-dca2a17325f8,Tyler,"It was very well made, but some songs didn't have the same feel as the original. (Be prepared was very weak in my opinion)",2019-07-31T15:24:24.186Z,1.0
3759,917013792,Jason G,"I don't know if it's because my fondness for the original Disney animated movies colors my perception of the live action remakes, but I've been severely disappointed with every one of them except for Cinderella. The animals looked absolutely fantastic - if this were a nature show. But, as far as emoting and engaging the audience in the story, it just fails completely. I think it's just a limitation of transitioning from an animated medium to a live action one where anthropomorphizing the animals to express emotions would probably just look weird.

Many of the voice actors I also felt were flat. Chiwetel Ejiofor, Donald Glover, & Beyoncé's performances were just lifeless. Not to mention I could barely hear/make out the majority of John Oliver's dialogue. James Earl Jones was perfect and spot on as usual. The songs were good, not as good as the original imo, but still they weren't too bad. I missed the original ""Be Prepared"" and that Beyoncé song seemed so out of place. I would have liked to of had ""He Lives In You"" by Lebo M. actually in the movie instead of relegated to the credits, it's a great song.",2019-07-31T15:19:47.787Z,0.0
3760,934072510,,"The introduction scene was incredibly well done. The rest of the film lagged because the computer graphics were too focused on looking like a BBC Planet Earth series and left us with a bunch of emotionless faced creatures. Timon and Puma were good. Illustrated animation will always beat computer graphic “real life” looking garbage. I’m not impressed with real life looking animation. I want vibrant colors, emotion, faces and mouth movements and a warm reminder that not everything in life needs to be so serious and precise. ",2019-07-31T15:11:41.610Z,0.0
3761,A1AA054D-5C08-45E9-A702-8316CBFDE42C,Brenda S,It was a good movie.  Pretty true to the original.  Loved the music.,2019-07-31T15:08:37.622Z,1.0
3762,080dabbb-634a-4108-8209-fd2e6da7eb42,Jordan,"The moment the movie started, I had tears in my eyes. To see something I treasured so much as a child to be made real in front of my eyes was no less then breathtaking. 
I was/am an avid lion king fan. It was my favorite Disney movie growing up, and the only movie I had ever gotten to see in theaters as a child. I thought they did more than Justice to the old film. They gave it new life.
90% of the movie had remain the same. They added a few new scenes and some great jokes. I can't believe how teary-eyed the whole experience made me.
This DID NOT deserve the low reviews I have been seeing.",2019-07-31T15:08:18.073Z,1.0
3763,A65F7A55-1DCC-44F6-9E82-93AE0B3B6D6E,Ethan,If you were not in love with the Lion King as a child you most likely won't enjoy this. Only redeeming factor for me was Seth Rogen's character.,2019-07-31T15:00:22.374Z,0.0
3764,02266f36-bc68-4cc1-b999-14b4152917f5,Sandy,"The movie was awesome, but I thought it was a bit scary for the younger kids.  I couldn't believe that the cinema was packed with small children and there was actually quite a bit of violence in the movie.  I believe that children are exposed to way too much of this sort of violence, that we were never exposed to so young.",2019-07-31T14:59:04.514Z,1.0
3765,616894F1-091C-481F-B555-E5E8F2C9157C,Margaret,I loved the appearance of live animals even though they talked. !!!,2019-07-31T14:58:52.007Z,1.0
3766,789D7B79-38BE-4023-BA03-FEFEF9BD8B24,CE,Minus Beyoncé’s acting that kept insisting upon it’s 🤦🏾‍♂️... the film was outstanding! Only gave 4 stars due to them taking out Timon and  Pumbaa’s iconic “distraction dance”!! Booooo,2019-07-31T14:55:54.244Z,1.0
3767,977922808,Matheus  A,Visually the movie is very beautiful but that alone is not enough emotion is lacking magic is lacking fantasy you create a world where animals talk but do not express their emotions this has killed a lot of the movie 2.5 / 5,2019-07-31T14:55:18.804Z,0.0
3768,ACF50ABD-97D3-4C58-A818-71C9C57704AA,Jennifer,It was exactly like the first one but with more nala.,2019-07-31T14:54:44.485Z,1.0
3769,978180112,Eric M,"The problem with reviewing regurgitated remakes is if every detail is not at least close to as good as the original, it will suffer.
I didn't have high hopes after watching the Aladdin remake, although not great it was good enough. This movie though...I wish it was good enough for me but for anyone who cares about how accurate this movie is to the original, it's greatness in story, humor, music and voice acting, or at the very least how good it is compared to the original, you will be disappointed. 
None of the changes made anything better, especially for the music, they tried to hard to make it better and unfortunately you can tell. 
If Disney wants to regurgitate old ideas I would personally appreciate at LEAST replacing original music or script with something better, not worse.

In conclusion, I would still recommend it for fun, just don't set your standards as high as I did. I know Disney can do much better, I'm just disappointed they chose not to.",2019-07-31T14:42:53.526Z,0.0
3770,98b14bce-f72d-4a2a-b4bb-18243b35eab0,Logan,"Animals just didnt have emotion, which is to come with using real animals in the movie. Overall, a great watch and a great throwback to your childhood!",2019-07-31T14:28:23.380Z,1.0
3771,90ab9800-690c-441e-b527-bf0cd98eba02,Austin,"I like the classic and I was unsure of the changes made, although I did like the beauty and the beast reference in the live bait scene. It was a great film though.",2019-07-31T14:27:51.475Z,1.0
3772,0bfa5e43-9891-48d5-b15c-f8ff43a02617,Donnie,"Some scenes seemed rushed, all characters had a lack of facial expression. Overall I liked the movie, had a lot of great visuals and Seth Rogan was a perfectly fitting voice over for pumbaa.",2019-07-31T14:26:30.082Z,1.0
3773,8D0E61D6-0F5E-425F-93D5-3350F219C69F,Lidz,"Loved the movie, specially how they used real live animals. I wish they would have not used artist to remake the songs. They should have kept the original soundtrack.",2019-07-31T14:24:04.045Z,1.0
3774,4DE9D7B2-5137-4A43-87C5-C82ADD51F6B8,Iris,Great Movie! Absolute Must See!,2019-07-31T14:22:28.438Z,1.0
3775,978171035,Animefantic L,i hate live action remakes and why are you guys even seeing theses remakes. that's just going to make them money.,2019-07-31T14:20:08.714Z,0.0
3776,f8e90582-4b3a-4c8f-8b80-0f7f5e33aaa9,Theresa,It was a fantastic movie and the graphics was awesome,2019-07-31T14:18:21.032Z,1.0
3777,feb02953-5489-411f-b706-f7a93646b6ce,Jess,I really liked the movie. I thought the music and script changes were good. Highly recommend.,2019-07-31T14:14:58.474Z,1.0
3778,21e16e74-14ef-4d28-8417-0c50495573cb,julie m,Loved it! My family was laughing so hard at some points. It stuck pretty much to the story line but commentary was definitely added which made it even better. Will definitely be buying it when it comes out,2019-07-31T14:14:38.136Z,1.0
3779,87044f0f-f640-4dc8-942b-d4c4cb96dfa0,Josephine I,"3D is sooo good...it makes everything stand out, even the tiniest insects---which
'you'd avoid in real life, but are scintillating in 3D!",2019-07-31T14:07:19.969Z,1.0
3780,e5bb9290-69ce-48bf-8eed-27946372974f,Lori,The scenes where so different from original,2019-07-31T14:06:35.578Z,0.0
3781,897c4479-47d8-4207-8365-4e03d9717e86,Diane,"Great sound, looked so real.",2019-07-31T14:02:12.091Z,1.0
3782,39854b35-4b68-44fc-b273-ab4ca7b8574c,Google,We thought it was good but I would not rate it as great! I thought Disney did a way better job with the Jungle Book Movie. It is worth seeing but it's not excellent. It's just a good movie.,2019-07-31T14:01:47.340Z,0.0
3783,ce1db709-a600-4e5d-bd5a-a2ea22118a09,Catrina  L,Grat family movie and great graphics,2019-07-31T13:57:38.010Z,1.0
3784,f0b03319-bb12-498b-83ee-221e41065e17,sandeep,It's okay to watch once but watch in 3D,2019-07-31T13:54:54.398Z,0.0
3785,B5E9821D-9452-4782-87B1-F154D92BE7A8,Bruce,Complete missed opportunity. Original was 10x better,2019-07-31T13:49:09.691Z,0.0
3786,976695291,Tom H,"The prefect remake! Sure, there were things that I wanted that were in the original but not in this one, but I have to remind myself that they're separate films. 
It has an amazingly strong cast, it's funny, beautiful to look at and there's a great beauty and the beast reference. 
Billy Eichner asTimon is without a doubt the best character in the film, he brings a new side to Timon that probably wouldn't have worked in 94 but is perfect for the character!
(Beyonce's casting made me sceptical at first but she's actually really good as Nala).
The crititcs won't enjoy this film because it doesn't really offer anything new other than the visuals, but that's literally exactly what the audience wants, if you love the original, you'll love this.
There's a few points in the film that lacks a little bit of emotion which is why I'm not giving it 5 stars BUT we have to realise that this is what we asked for and it's just something that goes with that, it helps to keep it grounded and 'real'.
GO AND SEE THIS FILM!",2019-07-31T13:45:15.759Z,1.0
